pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
ST,2018-09-02,81.2,-2.35,5.89,"Ohtani, Shohei",621043,660271,,swinging_strike,,,,,8,Carlos Correa walks.   George Springer to 2nd.,R,R,R,HOU,LAA,S,,,1,1,2018,1.21,0.18,-0.15,1.62,,,543807.0,2,1,Bot,,,,,516472,,,2.5876731578938,-118.191058320122,-3.2342130717825,10.7461447903505,24.5060914582505,-30.0681645809479,3.54,1.67,,,,81.0,2310.0,6.4,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,54.14,,,,,,,,7,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Strategic,99.0,0.0,-0.051,,
ST,2018-09-02,81.8,-2.36,5.88,"Ohtani, Shohei",621043,660271,,ball,,,,,11,Carlos Correa walks.   George Springer to 2nd.,R,R,R,HOU,LAA,B,,,0,1,2018,0.96,0.26,-1.43,3.45,,,543807.0,2,1,Bot,,,,,516472,,,0.243439537930398,-119.06428532656,0.606886765031138,9.02608765433736,23.3848916399581,-30.0953689037228,3.56,1.64,,,,81.7,2406.0,6.3,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,54.21,,,,,,,,7,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Strategic,105.0,0.0,0.029,,
FF,2018-09-02,96.9,-2.12,6.03,"Ohtani, Shohei",621043,660271,,called_strike,,,,,5,Carlos Correa walks.   George Springer to 2nd.,R,R,R,HOU,LAA,S,,,0,0,2018,-0.38,1.4,-0.25,2.95,,,543807.0,2,1,Bot,,,,,516472,,,5.86157893315511,-140.955459559021,-5.87778600527007,-6.47575792237716,33.195055836021,-12.3158609982327,3.54,1.7,,,,96.9,2305.0,6.4,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,54.1,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,195.0,0.0,-0.039,,
FF,2018-09-02,97.0,-2.13,5.96,"Ohtani, Shohei",608324,660271,field_out,hit_into_play,,,,,2,Alex Bregman pops out to second baseman David Fletcher.,R,R,R,HOU,LAA,X,4.0,popup,0,0,2018,-0.32,1.37,-0.08,2.89,,,543807.0,1,1,Bot,151.47,157.81,,,516472,,,6.27973496130629,-141.05234290671,-5.84721434435812,-5.84806819218764,33.8507135052792,-12.6046744290072,3.25,1.55,,80.0,69.0,97.3,2282.0,6.6,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,53.85,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,193.0,-0.028,-0.309,,
FS,2018-09-02,88.5,-2.2,6.04,"Ohtani, Shohei",514888,660271,field_out,hit_into_play,,,,,8,Jose Altuve lines out sharply to left fielder Eric Young Jr.,R,R,R,HOU,LAA,X,7.0,line_drive,0,2,2018,-0.38,0.15,-0.21,1.76,,,543807.0,0,1,Bot,69.48,80.82,,,516472,,,5.63990618530329,-128.766681674304,-4.70317507815367,-5.34106495998696,25.5581031587645,-29.7771592302707,2.81,1.46,308.0,105.9,15.0,88.6,1456.0,6.2,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,54.26,0.607,0.637,0.0,1.0,0.0,0.0,5.0,5,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Strategic,248.0,-0.033,-0.256,,
FF,2018-09-02,97.6,-2.26,6.05,"Ohtani, Shohei",514888,660271,,foul,,,,,4,Jose Altuve lines out sharply to left fielder Eric Young Jr.,R,R,R,HOU,LAA,S,,,0,1,2018,-0.57,1.38,-0.66,2.11,,,543807.0,0,1,Bot,,,,,516472,,,5.64536220926053,-141.903870202288,-8.30951751558848,-9.04639625155045,33.699994823261,-11.7022883501299,2.9,1.47,196.0,72.4,27.0,97.9,2250.0,6.6,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,53.93,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,0.0,-0.062,,
FF,2018-09-02,96.1,-2.14,6.08,"Ohtani, Shohei",514888,660271,,swinging_strike,,,,,2,Jose Altuve lines out sharply to left fielder Eric Young Jr.,R,R,R,HOU,LAA,S,,,0,0,2018,-0.34,1.42,0.16,2.45,,,543807.0,0,1,Bot,,,,,516472,,,6.89049119985931,-139.708124649357,-7.2817234347667,-6.07008214390972,32.5752089894809,-11.9392706198666,2.83,1.32,,,,96.5,2238.0,6.6,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,53.88,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,193.0,0.0,-0.055,,
FF,2018-09-02,95.7,-2.15,6.01,"Ohtani, Shohei",543807,660271,single,hit_into_play,,,,,6,George Springer singles on a ground ball to right fielder Kole Calhoun.,R,R,R,HOU,LAA,X,9.0,ground_ball,1,0,2018,-0.25,1.17,0.71,2.31,,,,0,1,Bot,174.84,121.74,,,516472,,,8.26515038192252,-139.261536801459,-6.97631149473075,-5.13405796106928,30.7031254898422,-15.0717354438875,3.58,1.72,82.0,82.8,4.0,97.3,2043.0,7.2,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,53.32,0.333,0.314,0.9,1.0,1.0,0.0,2.0,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,192.0,0.036,0.354,,
FF,2018-09-02,96.9,-2.13,6.12,"Ohtani, Shohei",543807,660271,,ball,,,,,11,George Springer singles on a ground ball to right fielder Kole Calhoun.,R,R,R,HOU,LAA,B,,,0,0,2018,-0.4,1.28,-1.2,3.22,,,,0,1,Bot,,,,,516472,,,3.46740501032016,-141.19106745867,-5.28652787448341,-6.25285311537647,32.2184240862967,-13.6691911043031,3.45,1.67,,,,98.2,2014.0,6.9,531454,660271,516472,527043,664058,621493,592743,458913,545361,594777,53.56,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,197.0,0.0,0.036,,
FS,2018-06-06,87.6,-2.21,6.0,"Ohtani, Shohei",501659,660271,strikeout,swinging_strike_blocked,,,,,13,Abraham Almonte strikes out swinging.,R,L,R,LAA,KC,S,2.0,,1,2,2018,-0.56,0.03,-0.27,0.1,460086.0,641531.0,572365.0,2,4,Top,,,,,455117,,,5.79908211389943,-127.195542429516,-8.09719895474599,-7.1888621889299,26.9820448046015,-30.3624973579035,3.13,1.46,,,,87.0,1153.0,6.1,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.39,,0.0,0.0,1.0,0.0,0.0,,32,4,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,267.0,0.072,-0.503,,
FS,2018-06-06,85.2,-2.01,6.09,"Ohtani, Shohei",501659,660271,,swinging_strike,,,,,14,Abraham Almonte strikes out swinging.,R,L,R,LAA,KC,S,,,1,1,2018,-0.75,0.13,0.81,0.76,460086.0,641531.0,572365.0,2,4,Top,,,,,455117,,,8.09940138909063,-123.68876656798,-6.39270655840904,-9.34679656402405,26.2786078191383,-29.6950818556431,3.22,1.46,,,,84.7,1448.0,6.3,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.24,,,,,,,,32,3,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,260.0,0.0,-0.187,,
FS,2018-06-06,85.0,-2.22,6.12,"Ohtani, Shohei",501659,660271,,ball,,,,,13,Abraham Almonte strikes out swinging.,R,L,R,LAA,KC,B,,,0,1,2018,-0.8,0.18,-0.97,2.29,460086.0,641531.0,572365.0,2,4,Top,,,,,455117,,,4.47752483856646,-123.564312701581,-2.91144402707371,-9.02015044358183,27.861658948239,-29.9249735477676,3.22,1.51,,,,84.2,1377.0,6.2,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.35,,,,,,,,32,2,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,257.0,0.0,0.071,,
ST,2018-06-06,80.8,-2.39,5.86,"Ohtani, Shohei",501659,660271,,foul,,,,,5,Abraham Almonte strikes out swinging.,R,L,R,LAA,KC,S,,,0,0,2018,0.92,0.49,0.04,2.4,460086.0,641531.0,572365.0,2,4,Top,,,,,455117,,,3.64848656609598,-117.684950333058,-1.99709317000913,7.81689340794139,22.5338383840052,-27.4618280593563,3.17,1.48,85.0,69.1,10.0,80.7,2246.0,6.2,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.31,,,,,,,,32,1,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,118.0,0.0,-0.129,,
FF,2018-06-06,94.3,-1.97,5.94,"Ohtani, Shohei",572365,660271,walk,ball,,,,,14,Ryan Goins walks.   Alex Gordon to 3rd.    Hunter Dozier to 2nd.,R,L,R,LAA,KC,B,,,3,0,2018,-0.64,1.28,1.29,1.52,,460086.0,641531.0,2,4,Top,,,,,455117,,,9.93113033779492,-136.823188301525,-8.66127350671517,-10.2914545493442,29.2876476165883,-14.2826869468682,3.31,1.6,,,,94.6,2036.0,6.6,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.93,,0.68953,0.7,1.0,0.0,0.0,,31,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,207.0,-0.028,0.074,,
FF,2018-06-06,96.1,-2.22,5.9,"Ohtani, Shohei",572365,660271,,ball,,,,,11,Ryan Goins walks.   Alex Gordon to 3rd.    Hunter Dozier to 2nd.,R,L,R,LAA,KC,B,,,2,0,2018,-0.53,1.29,-0.97,2.85,,460086.0,641531.0,2,4,Top,,,,,455117,,,4.56878440119048,-139.970462147768,-5.49893908498184,-8.05867658601969,31.7723233724593,-13.9437345099423,3.31,1.6,,,,97.0,2136.0,6.8,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.71,,,,,,,,31,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,202.0,0.0,0.126,,
FF,2018-06-06,94.9,-2.31,5.89,"Ohtani, Shohei",572365,660271,,blocked_ball,,,,,14,Ryan Goins walks.   Alex Gordon to 3rd.    Hunter Dozier to 2nd.,R,L,R,LAA,KC,B,,,1,0,2018,-0.75,1.45,0.77,-0.23,,460086.0,641531.0,2,4,Top,,,,,455117,,,9.84916329274007,-137.419897843867,-13.6745473189475,-11.8434304615707,29.519907801515,-10.6762955157481,3.33,1.58,,,,95.5,2197.0,6.9,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.65,,,,,,,,31,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,207.0,0.0,0.078,,
FS,2018-06-06,84.3,-2.11,6.04,"Ohtani, Shohei",572365,660271,,ball,,,,,14,Ryan Goins walks.   Alex Gordon to 3rd.    Hunter Dozier to 2nd.,R,L,R,LAA,KC,B,,,0,0,2018,-0.52,0.52,0.97,1.82,,460086.0,641531.0,2,4,Top,,,,,455117,,,8.17016952282118,-122.461812487399,-4.38023385372693,-6.90169857689487,25.9723885836488,-26.3535883718982,3.31,1.6,,,,83.8,1416.0,6.2,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.28,,,,,,,,31,1,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,225.0,0.0,0.051,,
FF,2018-06-06,95.9,-2.24,5.82,"Ohtani, Shohei",641531,660271,walk,ball,,,,,14,Hunter Dozier walks.   Alex Gordon to 2nd.,R,R,R,LAA,KC,B,,,3,1,2018,-0.45,1.48,1.98,0.95,,,460086.0,2,4,Top,,,,,455117,,,12.2217206503429,-138.933581377997,-10.6690852487281,-8.54167365707168,30.2933553789002,-10.6339544338194,3.6,1.8,,,,96.4,2374.0,6.7,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.77,,0.68953,0.7,1.0,0.0,0.0,,30,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,197.0,-0.02,0.116,,
ST,2018-06-06,78.8,-2.58,5.74,"Ohtani, Shohei",641531,660271,,ball,,,,,14,Hunter Dozier walks.   Alex Gordon to 2nd.,R,R,R,LAA,KC,B,,,2,1,2018,1.69,0.07,1.03,1.22,,,460086.0,2,4,Top,,,,,455117,,,4.70437320890779,-114.661504209238,-3.0633960447446,13.830656075632,23.28573343933,-31.1743312902701,3.67,1.8,,,,78.5,2335.0,6.3,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.17,,,,,,,,30,4,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,92.0,0.0,0.08,,
FF,2018-06-06,94.4,-2.13,5.83,"Ohtani, Shohei",641531,660271,,blocked_ball,,,,,14,Hunter Dozier walks.   Alex Gordon to 2nd.,R,R,R,LAA,KC,B,,,1,1,2018,-0.52,1.37,2.33,0.08,,,460086.0,2,4,Top,,,,,455117,,,12.7589141600264,-136.432834928848,-12.2678104968695,-9.38396813104285,30.6587639870208,-12.3371470807789,3.65,1.77,,,,94.3,2190.0,6.7,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.84,,,,,,,,30,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,201.0,0.0,0.039,,
ST,2018-06-06,76.4,-2.18,5.93,"Ohtani, Shohei",641531,660271,,ball,,,,,14,Hunter Dozier walks.   Alex Gordon to 2nd.,R,R,R,LAA,KC,B,,,0,1,2018,1.8,0.0,2.52,1.05,,,460086.0,2,4,Top,,,,,455117,,,6.63641882659353,-110.999489654003,-3.1099724866972,13.3199115976153,22.8204866422305,-31.7593483292349,3.65,1.82,,,,75.7,2311.0,6.2,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.26,,,,,,,,30,2,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,90.0,0.0,0.029,,
ST,2018-06-06,78.8,-2.26,5.89,"Ohtani, Shohei",641531,660271,,swinging_strike_blocked,,,,,14,Hunter Dozier walks.   Alex Gordon to 2nd.,R,R,R,LAA,KC,S,,,0,0,2018,1.11,0.37,0.97,0.78,,,460086.0,2,4,Top,,,,,455117,,,4.96391206603951,-114.609649719995,-4.95287374586126,8.85504862531764,20.9090046772905,-28.2460185819255,3.56,1.7,,,,78.8,2190.0,6.3,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.19,,,,,,,,30,1,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,108.0,0.0,-0.039,,
FF,2018-06-06,93.9,-2.12,5.94,"Ohtani, Shohei",460086,660271,single,hit_into_play,,,,,2,Alex Gordon singles on a ground ball to right fielder Michael Hermosillo.   Mike Moustakas scores.,R,L,R,LAA,KC,X,9.0,ground_ball,3,1,2018,-0.41,1.31,0.26,3.23,,519058.0,,2,4,Top,161.05,103.46,,,455117,,,7.10289430929725,-136.689211087733,-4.26084682186118,-6.72982160164091,28.8093859016632,-14.9414627238144,3.34,1.55,64.0,84.6,2.0,94.5,2034.0,6.5,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.95,0.32,0.258,0.9,1.0,1.0,0.0,2.0,29,5,4-Seam Fastball,0,0,0,0,1,0,1,0,Infield shade,Standard,198.0,-0.121,0.639,,
FF,2018-06-06,92.6,-1.98,5.99,"Ohtani, Shohei",460086,660271,,swinging_strike,,,,,2,Alex Gordon singles on a ground ball to right fielder Michael Hermosillo.   Mike Moustakas scores.,R,L,R,LAA,KC,S,,,3,0,2018,-0.54,1.33,0.15,3.3,,519058.0,,2,4,Top,,,,,455117,,,6.66970242818735,-134.859049032157,-4.06406210060309,-8.01695708444356,27.4396018311279,-15.0982202179869,3.34,1.51,,,,93.4,2038.0,6.6,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.94,,,,,,,,29,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,202.0,0.0,-0.023,,
FF,2018-06-06,97.5,-2.27,5.95,"Ohtani, Shohei",460086,660271,,ball,,,,,13,Alex Gordon singles on a ground ball to right fielder Michael Hermosillo.   Mike Moustakas scores.,R,L,R,LAA,KC,B,,,2,0,2018,-0.55,1.39,-1.1,2.44,,519058.0,,2,4,Top,,,,,455117,,,4.44234654018268,-141.899645549564,-7.21378449673553,-8.51925932126661,30.178077882098,-11.8672193156798,3.4,1.56,,,,98.2,2129.0,6.5,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.97,,,,,,,,29,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,202.0,0.0,0.034,,
FS,2018-06-06,81.2,-1.94,6.14,"Ohtani, Shohei",460086,660271,,ball,,,,,11,Alex Gordon singles on a ground ball to right fielder Michael Hermosillo.   Mike Moustakas scores.,R,L,R,LAA,KC,B,,,1,0,2018,-0.59,0.1,-0.84,5.26,,,519058.0,2,4,Top,,,,,455117,,,3.54420189330897,-118.095292999785,4.39879009486647,-6.12055523243381,21.1224149663898,-32.2593179263306,3.26,1.63,,,,81.0,1190.0,6.1,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.43,,,,,,,,29,2,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,260.0,-0.013,0.045,,
FF,2018-06-06,94.0,-2.14,5.93,"Ohtani, Shohei",460086,660271,,blocked_ball,,,,,14,Alex Gordon singles on a ground ball to right fielder Michael Hermosillo.   Mike Moustakas scores.,R,L,R,LAA,KC,B,,,0,0,2018,-0.69,1.43,0.95,0.7,,,519058.0,2,4,Top,,,,,455117,,,9.53179557655736,-136.244381984996,-10.9525646875559,-10.7453100099686,30.5697208044085,-12.0929982820515,3.37,1.59,,,,93.9,2095.0,6.5,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.0,,,,,,,,29,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,206.0,0.0,0.033,,
ST,2018-06-06,79.9,-2.3,5.78,"Ohtani, Shohei",624585,660271,field_out,hit_into_play,,,,,6,Jorge Soler pops out to shortstop Zack Cozart.,R,R,R,LAA,KC,X,6.0,popup,1,1,2018,1.36,0.29,0.47,2.78,,,519058.0,1,4,Top,92.94,124.98,,,455117,,,3.54277107589568,-116.277312781328,-0.394057654800884,11.4590190677558,22.7817435883751,-29.7391781719136,3.59,1.78,195.0,94.1,59.0,79.3,2182.0,6.0,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.53,0.013,0.017,0.0,1.0,0.0,0.0,3.0,28,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,102.0,0.034,-0.29,,
ST,2018-06-06,79.9,-2.31,5.8,"Ohtani, Shohei",624585,660271,,called_strike,,,,,14,Jorge Soler pops out to shortstop Zack Cozart.,R,R,R,LAA,KC,S,,,1,0,2018,1.53,0.19,0.38,1.52,,,519058.0,1,4,Top,,,,,455117,,,3.04003911012749,-116.165579610743,-2.97210039648426,12.9486680095304,24.1962198543436,-30.1316812341955,3.57,1.78,,,,79.1,2260.0,6.1,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.44,,,,,,,,28,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,97.0,0.0,-0.057,,
ST,2018-06-06,77.2,-2.22,5.88,"Ohtani, Shohei",624585,660271,,ball,,,,,14,Jorge Soler pops out to shortstop Zack Cozart.,R,R,R,LAA,KC,B,,,0,0,2018,1.45,0.12,1.42,1.28,,,519058.0,1,4,Top,,,,,455117,,,5.12115843385764,-112.272219273217,-2.99325470794914,11.1422257841342,21.4961928672333,-30.8074988756891,3.58,1.81,,,,76.9,2131.0,6.2,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.27,,,,,,,,28,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,95.0,0.0,0.038,,
FF,2018-06-06,94.8,-2.3,5.87,"Ohtani, Shohei",521692,660271,field_out,hit_into_play,,,,,8,Salvador Perez lines out sharply to shortstop Zack Cozart.,R,R,R,LAA,KC,X,6.0,line_drive,1,0,2018,-0.53,1.33,0.14,2.1,,,519058.0,0,4,Top,108.96,147.67,,,455117,,,7.58978975791264,-137.826313991689,-7.19371585578068,-8.51499057492058,32.078251783915,-13.6463068316224,3.61,1.73,187.0,109.5,7.0,95.1,2063.0,6.6,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.86,0.687,0.638,0.0,1.0,0.0,0.0,4.0,27,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,0.041,-0.431,,
ST,2018-06-06,77.4,-2.07,6.04,"Ohtani, Shohei",521692,660271,,ball,,,,,14,Salvador Perez lines out sharply to shortstop Zack Cozart.,R,R,R,LAA,KC,B,,,0,0,2018,1.42,0.41,1.74,2.49,,,519058.0,0,4,Top,,,,,455117,,,5.5313927648672,-112.651013134402,-1.33536094502027,10.9477221442946,21.2410926928791,-28.7026166694449,3.57,1.73,,,,77.1,2113.0,6.1,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.36,,,,,,,,27,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,106.0,0.0,0.059,,
FF,2018-06-06,93.6,-2.16,6.03,"Ohtani, Shohei",519058,660271,single,hit_into_play,,,,,4,Mike Moustakas singles on a sharp line drive to right fielder Michael Hermosillo.,R,L,R,LAA,KC,X,9.0,line_drive,0,0,2018,-0.55,1.2,-0.31,2.47,,,,0,4,Top,155.85,119.23,,,455117,,,6.03628936800687,-136.228921963966,-6.17071368768565,-8.134274355625,28.122065158209,-15.9986323540721,3.6,1.7,205.0,108.9,9.0,94.3,1965.0,6.5,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.96,0.82,0.786,0.9,1.0,1.0,0.0,4.0,26,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,204.0,-0.044,0.39,,
FS,2018-06-06,85.6,-1.97,6.18,"Ohtani, Shohei",444876,660271,field_out,hit_into_play,,,,,8,Alcides Escobar flies out to center fielder Mike Trout.,R,R,R,LAA,KC,X,8.0,fly_ball,0,2,2018,-0.34,0.39,-0.13,2.0,,,,2,3,Top,141.77,91.08,,,455117,,,4.97279494599395,-124.375314021682,-4.27329721160248,-4.54506809071012,26.7521821107564,-27.5995058519851,3.39,1.67,260.0,73.7,30.0,84.6,1091.0,5.9,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.63,0.4,0.36,0.0,1.0,0.0,0.0,3.0,20,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,221.0,0.011,-0.059,,
FS,2018-06-06,84.8,-2.11,6.21,"Ohtani, Shohei",444876,660271,,swinging_strike,,,,,14,Alcides Escobar flies out to center fielder Mike Trout.,R,R,R,LAA,KC,S,,,0,1,2018,-0.38,0.03,0.48,0.38,,,,2,3,Top,,,,,455117,,,6.72581738225378,-123.105277564332,-7.22650670685744,-5.12472560794616,24.9565147951207,-30.7006451738504,3.43,1.69,,,,83.9,1390.0,5.9,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.61,,,,,,,,20,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,266.0,0.0,-0.025,,
ST,2018-06-06,79.3,-2.36,5.95,"Ohtani, Shohei",444876,660271,,called_strike,,,,,14,Alcides Escobar flies out to center fielder Mike Trout.,R,R,R,LAA,KC,S,,,0,0,2018,1.5,-0.03,0.89,2.14,,,,2,3,Top,,,,,455117,,,4.29261809975995,-115.280690334973,-1.40276225623126,12.2808808770906,23.6999862233299,-32.4344973195767,3.25,1.46,,,,78.6,2293.0,6.1,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.4,,,,,,,,20,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,89.0,0.0,-0.016,,
FF,2018-06-06,93.7,-2.17,5.93,"Ohtani, Shohei",593160,660271,field_out,hit_into_play,,,,,9,Whit Merrifield flies out to center fielder Mike Trout.,R,R,R,LAA,KC,X,8.0,fly_ball,2,0,2018,-0.45,1.4,0.31,1.58,,,,1,3,Top,127.62,69.08,,,455117,,,7.42306027548263,-136.067806777067,-8.59513576021276,-7.24483773289147,30.0740250205259,-12.976176642405,3.3,1.62,335.0,89.7,32.0,93.8,2144.0,6.5,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.0,0.107,0.179,0.0,1.0,0.0,0.0,3.0,19,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,198.0,0.018,-0.242,,
FF,2018-06-06,95.1,-2.13,5.91,"Ohtani, Shohei",593160,660271,,ball,,,,,14,Whit Merrifield flies out to center fielder Mike Trout.,R,R,R,LAA,KC,B,,,1,0,2018,-0.33,1.38,1.61,1.64,,,,1,3,Top,,,,,455117,,,10.5737070837829,-137.909171002875,-8.69132019455001,-6.53329414810967,30.3689199981418,-12.5919273492029,3.21,1.62,,,,95.5,2163.0,6.7,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.84,,,,,,,,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,193.0,0.0,0.049,,
ST,2018-06-06,79.2,-2.25,5.89,"Ohtani, Shohei",593160,660271,,ball,,,,,14,Whit Merrifield flies out to center fielder Mike Trout.,R,R,R,LAA,KC,B,,,0,0,2018,0.94,0.03,1.05,0.09,,,,1,3,Top,,,,,455117,,,5.46582731801175,-115.157726881685,-5.90879140751665,7.26678635220017,21.8535974667881,-30.9891653964484,3.37,1.6,,,,79.1,2140.0,6.3,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.19,,,,,,,,19,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,92.0,0.0,0.027,,
ST,2018-06-06,78.9,-2.43,5.85,"Ohtani, Shohei",501659,660271,strikeout,swinging_strike,,,,,8,Abraham Almonte strikes out swinging.,R,L,R,LAA,KC,S,2.0,,3,2,2018,0.95,-0.08,0.22,1.68,,,,0,3,Top,,,,,455117,,,3.99319131859847,-114.782368474604,-2.10351080521254,7.58116115601645,21.5141936536734,-32.6675253611253,3.19,1.54,,,,78.7,2193.0,6.2,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,54.33,,0.0,0.0,1.0,0.0,0.0,,18,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,86.0,0.025,-0.303,,
FF,2018-06-06,96.4,-2.25,5.92,"Ohtani, Shohei",501659,660271,,foul,,,,,4,Abraham Almonte strikes out swinging.,R,L,R,LAA,KC,S,,,3,1,2018,-0.54,1.15,-0.28,2.23,,,,0,3,Top,,,,,455117,,,6.50002953371256,-140.271751663633,-6.9662518448951,-8.55444275662521,29.4482525020691,-15.4957388803822,3.32,1.59,6.0,68.2,-18.0,97.3,2041.0,6.7,530324,660271,455117,472528,435079,592230,446359,455759,545361,641684,53.83,,,,,,,,18,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205.0,0.0,-0.081,,
